2
0.14447732318146544,54.71788079013924,72.69338582156875
2.699605634750828,53.625322570779744,9.29465183631406
3.741599808333431,13.630489924874013,6.788271314626392
36.592027658123314,19.48057433159107,84.0586241281086
1.1119208232725277,37.39857472660339,31.067301333974996
9.580497867255644,31.27516166043315,79.66434793447708
2.7924608159410287,12.05428328067637,50.79589742635397
14.394501471880423,33.02983353568787,23.719801213590664
-22.83656732158986,89.35034591502321,74.63444306254114
16.723592440945232,33.43698059641284,78.41514832999738
8.423396787164636,16.984333525088,15.65997201766397
-18.401659630384472,75.85956351520761,14.92260329505104
-31.812454581296432,77.47381785857253,34.6623184543972
26.620713324290783,2.7850182011292968,66.36203903113106
20.349776753239208,20.41004520116214,53.76020791592659
-40.05305111115741,94.60105119666156,0.7244900440264268
-20.362270317149754,66.93416450549982,4.049496179753143
-33.16566405248781,98.11690375798979,86.00290051931748
6.746799444747426,34.18249930617267,40.24719355309002
29.66690236113044,17.727533846111964,82.87813251396081
-15.344782771459284,86.99042411882986,54.660958505284206
16.52330425368923,47.08189465093727,79.62187191543528
-29.716220480702557,95.96665206346677,52.05260063731192
29.54970171611909,18.39768751852605,45.40415333893634
1.5169718883390542,30.194297854733264,2.6483074864189438
-8.105151799926315,69.05298590700671,12.691238835241926
15.488374082495834,4.410331789596422,46.69222167082374
14.907992452452554,9.798381174035587,95.6820518263407
-23.066967448777692,79.54478001694129,17.931379643043186
-24.469538162057912,57.23037805476095,66.30856028486235
-30.848704885277876,71.78252628764946,60.510909494453536
-4.9779704063146974,38.134280444693715,50.178709773569665
19.072635350888273,28.344996264662093,94.15707775234577
1.559050394722195,35.070759446403656,31.862261844236038
7.040589888103517,13.675839238382636,12.904700715154249
-7.65963428501707,56.637589278433055,7.686241607855749
-7.509247145136886,47.74154445977163,38.25103786665598
7.102070638824446,43.24996697108773,95.79161698708043
-22.31019645648132,46.34559717233996,15.78767900012833
11.038343585245777,53.01849599259513,87.3882313562041
-22.410367375964558,96.8311015180408,91.53014498614209
-12.500058839855019,43.30224072439531,84.80800679180787
-4.846497165555926,73.8235425478652,78.84587063495981
-14.522648721947146,82.62860950220536,63.37574648370645
38.242377474991116,5.829015369760871,43.52205587080151
-16.895914201114728,71.20617624396543,5.855140755574717
-21.359292725449663,95.71831938430782,86.7096312703071
-26.764946151115275,75.46851253523137,16.602498643186202
-35.34217288110324,86.45782163608419,27.062842678479615
-8.86372110307269,82.10892537578829,89.78624774864966
-18.277237758799664,83.53683111811426,11.931663715406115
-27.579804781096865,98.99358574414369,33.388099901894776
16.965787246436587,43.88280840131193,99.0389530150626
